Co_code,Year,Years,Monthyear,Scrip_name,Compname,Scripcode,Isin,Bsegroup,Mcaptype,Bselistedflag,Nselistedflag,Mcap,Sectorcode,Sectorname,Industrycode,Industryname,Categoryname,Bsesymbol,Bsestatus,Nsestatus,Symbol,Listing,Statement,Companymode,Monthyear,Sectorcode,Industrycode,Income,Net Sales,Other Income,Total Income,Expenditure,Operating Expenses & Administrative Expenses,Miscellaneous Expenses,Interest,Employee Cost,Total Expenditure,Depreciation,Profit Before Tax,Tax,Fringe Benefit Tax,Deferred Tax,Extraordinary Items,Adjusted Net Profit,Adjustment Below Net Profit,P & L Balance Brought Forward,Appropriations,P & L Balance Carried Down,Dividend,Preference Dividend,Equity Dividend %,Dividend Per Share(rs),Other Operating Income,Operating Income - Premium,Cost Of Goods Sold,Changes In Inventory,Advertisement Expenses,R&d Expenses,Net Profit,Earnings Per Share,Earnings Per Share(adj),Book Value(adj),Book Value,Operating Income Sales,Less Pre Operative Expenses Capitalised,Operating Income Premium,Operating Profit,Operating & Administration Expenses,Minority Interest (before Tax),Fringe Benefit Tax,Minority Interest (after Tax),Profit To Loss Of Associate Company,Net Profit After Minority Interest & P&l Assoco,Equity Dividend (%),Eps Before Minority Interest (unit Curr),Eps Before Minority Interest (adj) (unit Curr),Eps After Minority Interest (unit Curr),Eps After Minority Interest (adj) (unit Curr),Sales Turnover,Excise Duty,Stock Adjustments,Raw Materials,Power & Fuel Cost,Other Manufacturing Expenses,Selling & Administrative Expenses,Statutory Appropriations,Ebidt,Promotors Holding,Promotors Holding(%),Government Holding,Government Holding(%),Pledged,Pledged(%),Banks & Financial Institutions,Banks & Financial Institutions(%),Fii,Fii(%),Other Dii,Other Dii(%),Insurance Companies,Insurance Companies(%),Mutual Funds,Mutual Funds(%),Others,Others(%),Total,Total(%)
55,2011-03,2011,Mar2011,Balkrishna Inds,Balkrishna Industries Ltd,502355,INE787D01026,A,Mid Cap,Y,Y,57953.59,00000065,Tyres,00000105,Tyres,Company,BALKRISIND,Active,Active,BALKRISIND,Y,Consistently profitable Company,S,Mar2011,00000065,00000105,0.0,1934.1399999999999,91.24,2028.1499999999999,0.0,0.0,26.13,20.66,54.51,1658.11,74.44,274.94,87.2,0.0,2.18,-0.06,185.62,0.1,237.93,34.28,389.31,13.53,0.0,70.0,1.4,47.68,0.0,1474.31,2.77,33.91,0.0,185.56,18.97,9.485,43.03,86.06,1905.44,0.0,0.0,349.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.12,18.98,2.77,1228.83,75.91,115.06,157.67,0.0,370.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2011-03,2011,Mar2011,Balkrishna Inds,Balkrishna Industries Ltd,502355,INE787D01026,A,Mid Cap,Y,Y,57953.59,00000065,Tyres,00000105,Tyres,Company,BALKRISIND,Active,Active,BALKRISIND,Y,Consistently profitable Company,C,Mar2011,00000065,00000105,0.0,2132.21,92.44,2227.9100000000003,0.0,0.0,13.94,21.5,71.82,1840.9299999999998,77.34,288.14,90.91,0.0,2.7,0.01,194.52,0.1,258.54,34.29,418.88,13.53,0.0,0.0,1.4,87.24000000000001,0.0,1657.11,3.26,37.97,0.0,194.53,0.0,0.0,44.56,89.12,2070.51,0.0,0.0,365.48,0.0,0.0,0.0,0.0,0.0,194.53,70.0,19.9,9.95,19.9,9.95,2157.75,25.54,3.26,1334.6,116.56,134.13,169.88,0.0,386.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2024-06,2024,Jun2024,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Jun2024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,308.0,0.0009,34918.0,0.1048,2151201.0,0.0,0.0,0.0,0.0,0.0,6507149.0,25.7269,31502375.0,74.1684
100,2024-03,2024,Mar2024,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,S,Mar2024,00000014,00000022,0.0,842.3,7.33,810.69,0.0,0.0,11.65,20.49,53.81,756.03,19.67,14.509999999999998,4.72,0.0,0.3,-0.02,9.5,0.0,566.8,1.68,574.6,0.0,0.0,10.0,0.5,4.6,0.0,694.78,-38.94,0.0,0.0,9.48,2.82,2.82,188.51,188.51,837.71,-5.9,0.0,34.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.3,0.0,-38.94,532.54,55.74,52.69,43.7,0.0,54.67,24960000.0,74.1675,0.0,0.0,0.0,0.0,308.0,0.0009,34159.0,0.10250000000000001,2098564.0,0.0,0.0,0.0,130159.0,0.3868,6430386.0,25.3424,31555012.0,74.1684
100,2024-03,2024,Mar2024,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,C,Mar2024,00000014,00000022,0.0,842.3,7.28,810.6399999999999,0.0,0.0,11.72,20.37,53.9,756.43,19.79,14.060000000000002,4.72,0.0,0.23,-0.02,9.12,0.0,565.05,1.68,572.47,0.0,0.0,0.0,0.5,4.6,0.0,694.87,-38.94,0.0,0.0,9.1,0.0,0.0,187.9,187.9,837.71,-5.9,0.0,33.85,0.0,0.0,0.0,0.0,0.0,9.1,10.0,2.71,2.71,2.71,2.71,842.3,0.0,-38.94,532.54,55.74,52.69,43.95,0.0,54.22,24960000.0,74.1675,0.0,0.0,0.0,0.0,308.0,0.0009,34159.0,0.10250000000000001,2098564.0,0.0,0.0,0.0,130159.0,0.3868,6430386.0,25.3424,31555012.0,74.1684
100,2023-12,2023,Dec2023,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Dec2023,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,308.0,0.0009,34159.0,0.10250000000000001,2063131.0,0.0,0.0,0.0,130159.0,0.3868,6465819.0,25.3424,31590445.0,74.1684
100,2023-09,2023,Sep2023,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Sep2023,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,308.0,0.0009,36963.0,0.1108,1999921.0,0.0,0.0,0.0,204417.0,0.6074,6451967.0,25.1134,31653655.0,74.1684
100,2023-06,2023,Jun2023,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Jun2023,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,308.0,0.0009,43475.0,0.1302,1981130.0,0.0,0.0,0.0,251500.0,0.7473,6417163.0,24.9542,31672446.0,74.1684
100,2023-03,2023,Mar2023,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,S,Mar2023,00000014,00000022,0.0,853.64,5.77,913.3199999999999,0.0,0.0,9.42,13.13,52.66,852.41,19.33,28.450000000000003,7.47,0.0,0.36,-0.02,20.64,0.0,546.18,0.0,566.8,0.0,0.0,10.0,0.5,3.28,0.0,789.34,53.91,0.0,0.0,20.62,6.13,6.13,186.22,186.22,850.36,-4.56,0.0,47.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.64,0.0,53.91,630.69,51.78,54.21,49.09,0.0,60.910000000000004,24960000.0,74.1675,0.0,0.0,0.0,0.0,308.0,0.0009,45004.0,0.13470000000000001,1951232.0,0.0,0.0,0.0,263900.0,0.7842,6433132.0,24.9128,31702344.0,74.1684
100,2023-03,2023,Mar2023,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,C,Mar2023,00000014,00000022,0.0,853.64,5.73,913.28,0.0,0.0,9.89,13.03,52.84,853.34,19.43,27.479999999999997,7.47,0.0,0.27,-0.02,19.759999999999998,0.0,545.31,0.0,565.05,0.0,0.0,0.0,0.5,3.28,0.0,789.5200000000001,53.91,0.0,0.0,19.74,0.0,0.0,185.7,185.7,850.36,-4.56,0.0,46.91,0.0,0.0,0.0,0.0,0.0,19.74,10.0,5.87,5.87,5.87,5.87,853.64,0.0,53.91,630.69,51.78,54.21,49.37,0.0,59.94,24960000.0,74.1675,0.0,0.0,0.0,0.0,308.0,0.0009,45004.0,0.13470000000000001,1951232.0,0.0,0.0,0.0,263900.0,0.7842,6433132.0,24.9128,31702344.0,74.1684
100,2022-12,2022,Dec2022,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Dec2022,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,308.0,0.0009,45079.0,0.135,1828362.0,0.0,0.0,0.0,255400.0,0.7589,6564427.0,24.9378,31825214.0,74.1684
100,2022-09,2022,Sep2022,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Sep2022,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,308.0,0.0009,47152.0,0.1411,1724844.0,0.0,0.0,0.0,255400.0,0.7589,6665872.0,24.9317,31928732.0,74.1684
100,2022-06,2022,Jun2022,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Jun2022,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,628.0,0.0019,48465.0,0.144,1772614.0,0.0,0.0,0.0,255400.0,0.7589,6616469.0,24.9278,31880962.0,74.16940000000001
100,2022-03,2022,Mar2022,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,S,Mar2022,00000014,00000022,0.0,872.66,4.38,919.81,0.0,0.0,12.51,4.1,49.6,821.97,16.95,76.78,22.29,0.0,0.43,-0.13,54.190000000000005,0.0,497.17,5.05,546.18,5.05,0.0,30.0,1.5,2.44,0.0,765.0500000000001,42.77,0.0,0.0,54.06,16.06,16.06,180.11,180.11,870.22,-3.87,0.0,93.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.66,0.0,42.77,615.58,46.31,53.56,40.54,0.0,97.83,24960000.0,74.1675,0.0,0.0,0.0,0.0,628.0,0.0019,37270.0,0.1107,1885592.0,0.0,0.0,0.0,213280.0,0.6338,6556806.0,25.0862,31767984.0,74.16940000000001
100,2022-03,2022,Mar2022,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,C,Mar2022,00000014,00000022,0.0,872.66,4.41,919.8399999999999,0.0,0.0,12.79,4.05,50.09,822.9,17.01,75.88,22.29,0.0,0.28,-0.13,53.43,0.0,497.05,5.05,545.31,0.0,0.0,0.0,1.5,2.44,0.0,765.5400000000001,42.77,0.0,0.0,53.3,0.0,0.0,179.84,179.84,870.22,-3.87,0.0,92.89,0.0,0.0,0.0,0.0,0.0,53.3,30.0,15.84,15.84,15.84,15.84,872.66,0.0,42.77,615.58,46.31,53.56,40.7,0.0,96.94,24960000.0,74.1675,0.0,0.0,0.0,0.0,628.0,0.0019,37270.0,0.1107,1885592.0,0.0,0.0,0.0,213280.0,0.6338,6556806.0,25.0862,31767984.0,74.16940000000001
100,2021-12,2021,Dec2021,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Dec2021,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,628.0,0.0019,28201.0,0.0838,1725051.0,0.0,0.0,0.0,0.0,0.0,6939696.0,25.7469,31928525.0,74.16940000000001
100,2021-09,2021,Sep2021,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Sep2021,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,628.0,0.0019,21693.0,0.0645,1720008.0,0.0,0.0,0.0,0.0,0.0,6951247.0,25.7662,31933568.0,74.16940000000001
100,2021-06,2021,Jun2021,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Jun2021,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,628.0,0.0019,12293.0,0.0365,1720678.0,0.0,0.0,0.0,0.0,0.0,6959977.0,25.7942,31932898.0,74.16940000000001
100,2021-03,2021,Mar2021,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,S,Mar2021,00000014,00000022,0.0,712.39,1.76,734.0699999999999,0.0,0.0,13.23,2.4,39.38,576.75,17.46,137.45,34.41,0.0,0.62,-0.54,102.97000000000001,0.0,403.16,8.41,497.17,8.41,0.0,50.0,2.5,1.89,0.0,529.6,19.92,0.0,0.0,102.43,30.44,30.44,165.65,165.65,710.5,0.0,0.0,154.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.39,0.0,19.92,414.52,33.77,41.93,33.93,0.0,157.31,24960000.0,74.1675,0.0,0.0,0.0,0.0,628.0,0.0019,0.0,0.0,1713325.0,0.0925,0.0,0.0,0.0,0.0,6979623.0,25.7382,31940251.0,74.16940000000001
100,2021-03,2021,Mar2021,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,C,Mar2021,00000014,00000022,0.0,712.39,1.65,733.9599999999999,0.0,0.0,13.56,2.31,39.46,577.23,17.46,136.95999999999998,34.41,0.0,0.61,-0.54,102.48,0.0,403.53,8.41,497.05,8.41,0.0,0.0,2.5,1.89,0.0,529.68,19.92,0.0,0.0,101.94,0.0,0.0,165.59,165.59,710.5,0.0,0.0,154.42,0.0,0.0,0.0,0.0,0.0,101.94,50.0,30.29,30.29,30.29,30.29,712.39,0.0,19.92,414.52,33.77,41.93,33.98,0.0,156.73,24960000.0,74.1675,0.0,0.0,0.0,0.0,628.0,0.0019,0.0,0.0,1713325.0,0.0925,0.0,0.0,0.0,0.0,6979623.0,25.7382,31940251.0,74.16940000000001
100,2020-12,2020,Dec2020,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Dec2020,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,628.0,0.0019,0.0,0.0,1685206.0,0.2124,0.0,0.0,0.0,0.0,7007742.0,25.6182,31968370.0,74.16940000000001
100,2020-09,2020,Sep2020,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Sep2020,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,628.0,0.0019,0.0,0.0,1713839.0,0.2271,0.0,0.0,0.0,0.0,6979109.0,25.6036,31939737.0,74.16940000000001
100,2020-06,2020,Jun2020,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Jun2020,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,628.0,0.0019,0.0,0.0,1713643.0,0.2271,0.0,0.0,0.0,0.0,6979305.0,25.6036,31939933.0,74.16940000000001
100,2020-03,2020,Mar2020,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,S,Mar2020,00000014,00000022,0.0,762.84,6.28,778.15,0.0,0.0,9.45,11.95,35.73,643.6700000000001,19.02,103.5,24.68,0.0,-7.93,-0.08,86.83,-2.42,330.61,11.78,403.16,0.0,0.0,50.0,2.5,1.37,0.0,598.8800000000001,9.03,0.0,0.0,86.75,25.78,25.78,137.82,137.82,761.47,0.0,0.0,122.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.84,0.0,9.03,485.97,35.73,41.45,35.34,0.0,134.47,24960000.0,74.1675,0.0,0.0,0.0,0.0,628.0,0.0019,0.0,0.0,1697371.0,0.2271,0.0,0.0,0.0,0.0,6995577.0,25.6036,31956205.0,74.16940000000001
100,2020-03,2020,Mar2020,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,C,Mar2020,00000014,00000022,0.0,763.3,6.63,778.9599999999999,0.0,0.0,10.3,11.92,35.81,645.12,19.02,102.9,24.68,0.0,-7.97,-0.08,86.27,-2.42,331.54,11.78,403.53,0.0,0.0,0.0,2.5,1.37,0.0,599.21,9.03,0.0,0.0,86.19,0.0,0.0,137.92,137.92,761.93,0.0,0.0,121.92,0.0,0.0,0.0,0.0,0.0,86.19,50.0,25.61,25.61,25.61,25.61,763.3,0.0,9.03,486.31,35.73,41.36,35.61,0.0,133.84,24960000.0,74.1675,0.0,0.0,0.0,0.0,628.0,0.0019,0.0,0.0,1697371.0,0.2271,0.0,0.0,0.0,0.0,6995577.0,25.6036,31956205.0,74.16940000000001
100,2019-12,2019,Dec2019,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Dec2019,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,2052.0,0.0061,0.0,0.0,1715300.0,0.2271,0.0,0.0,0.0,0.0,6976224.0,25.5993,31938276.0,74.17360000000001
100,2019-09,2019,Sep2019,Oriental Aromat.,Oriental Aromatics Ltd,500078,INE959C01023,B,Small Cap,Y,Y,1645.66,00000014,Chemicals,00000022,Chemicals,Company,OAL,Active,Active,OAL,Y,Nutral,0,Sep2019,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960000.0,74.1675,0.0,0.0,0.0,0.0,628.0,0.0019,0.0,0.0,1714434.0,0.2271,0.0,0.0,0.0,0.0,6978514.0,25.6036,31939142.0,74.16940000000001
